vm_mean,vm_sd,vm_max,vm_min,vm_10perc,vm_25perc,vm_50perc,vm_75perc,vm_90perc,activity,vol_id,menmo
4.830822118,0.050221514,4.969293466,4.70670386,4.764660161,4.812282308,4.818120558,4.852281031,4.881242732,getup_bed,f3,3.830822118
4.825215873,0.042265575,4.906264217,4.730491626,4.764660161,4.794501505,4.822088269,4.849258306,4.881242732,getup_bed,f3,3.825215873
4.803807315,0.094956814,4.936846056,4.578677289,4.64257012,4.762202372,4.833689432,4.876143666,4.906160216,getup_bed,f3,3.803807315
4.846083626,0.337245196,5.492109368,3.940242404,4.409409911,4.696799395,4.786780146,5.02544538,5.306681145,getup_bed,f3,3.846083626
4.725159356,0.491573959,5.702666759,3.884164607,4.061450474,4.350838984,4.730995345,5.039908493,5.288385574,getup_bed,f3,3.725159356
3.545714921,0.118154954,3.861109072,3.360940102,3.421326202,3.478615415,3.516723594,3.583902486,3.702928591,getup_bed,f3,2.545714921
3.982934281,0.203436113,4.244444148,3.521073584,3.733124034,3.853164179,4.019705558,4.133914756,4.216702799,getup_bed,f3,2.982934281
4.092731783,0.101142228,4.25344998,3.894658823,3.973123996,4.011770167,4.080493601,4.154834933,4.240769821,getup_bed,f3,3.092731783
4.266753623,0.148544847,4.568637541,3.99553322,4.111205874,4.150393315,4.260042157,4.339881133,4.472706344,getup_bed,f3,3.266753623
4.457293363,0.100414703,4.612538369,4.298789578,4.314600031,4.382090702,4.446389715,4.551434549,4.591362351,getup_bed,f3,3.457293363
4.362052864,0.081630281,4.57366017,4.199732742,4.262197247,4.301162634,4.355970322,4.419055892,4.457621691,getup_bed,f3,3.362052864
4.294304076,0.059830385,4.442949011,4.185129164,4.229391812,4.245192481,4.291949847,4.347765084,4.365621858,getup_bed,f3,3.294304076
4.24616718,0.053272098,4.375838112,4.167414899,4.181470301,4.218054911,4.231803784,4.280055508,4.32457858,getup_bed,f3,3.24616718
4.22370813,0.042132655,4.327180352,4.131758533,4.181470301,4.195622667,4.229391812,4.248048772,4.248048772,getup_bed,f3,3.22370813
4.958885814,0.044588083,5.036600733,4.862392121,4.897417062,4.931934161,4.951808575,4.987228587,5.016248082,getup_bed,f3,3.958885814
4.972153036,0.039951307,5.071428571,4.897417062,4.928571184,4.947163335,4.970820476,4.987228587,5.017316951,getup_bed,f3,3.972153036
4.976295625,0.042961023,5.053287473,4.897417062,4.928053803,4.933227614,4.987228587,5.017316951,5.023414564,getup_bed,f3,3.976295625
4.912857267,0.187655366,5.115502649,4.348351787,4.617541886,4.926629435,4.963643329,5.009300433,5.023160586,getup_bed,f3,3.912857267
4.686613855,0.321390268,5.747670336,4.175975995,4.253625948,4.466998189,4.660406394,4.90522123,4.974116593,getup_bed,f3,3.686613855
3.278744252,0.401808821,4.083940674,2.775622747,2.894222892,3.035711643,3.124421062,3.610933184,3.964989638,getup_bed,f3,2.278744252
3.588934361,0.395168847,4.394453833,3.024559337,3.227824788,3.280056802,3.466585147,3.753897751,4.270746014,getup_bed,f3,2.588934361
4.093676114,0.168088206,4.441800517,3.745745886,3.898280145,3.996170259,4.074218265,4.193450679,4.321509401,getup_bed,f3,3.093676114
4.188937884,0.181409627,4.501700359,3.866391029,3.98671196,4.024953965,4.189087457,4.359484148,4.397992268,getup_bed,f3,3.188937884
4.140143384,0.093380686,4.32069061,3.925973167,4.021362005,4.083628303,4.160368024,4.20231113,4.231622899,getup_bed,f3,3.140143384
4.02999703,0.056250711,4.116294153,3.900549412,3.966826709,3.982743388,4.018452337,4.077844301,4.10288584,getup_bed,f3,3.02999703
3.964987435,0.074916816,4.104502257,3.835920452,3.887315528,3.903164598,3.946379898,4.017816107,4.069548438,getup_bed,f3,2.964987435
3.912986589,0.053663505,4.001275307,3.704657851,3.856481425,3.902510801,3.910666321,3.954460153,3.954460153,getup_bed,f3,2.912986589
3.892521719,0.057913431,4.015912228,3.805205886,3.835920452,3.839908587,3.89760126,3.941371648,3.97183965,getup_bed,f3,2.892521719
3.873133822,0.050815191,3.967984118,3.788408745,3.806744701,3.835920452,3.852510446,3.918818902,3.949358858,getup_bed,f3,2.873133822
3.869132354,0.059725969,3.920771478,3.737564415,3.807191404,3.852510446,3.903164598,3.903164598,3.920771478,getup_bed,f3,2.869132354
4.964812727,0.056184535,5.077461201,4.867635725,4.897417062,4.933227614,4.954897665,4.99042144,5.022804802,getup_bed,f3,3.964812727
4.965127444,0.04550092,5.053287473,4.867635725,4.905014501,4.933227614,4.963643329,4.987228587,5.017316951,getup_bed,f3,3.965127444
4.810113303,0.186591515,5.031026187,4.422807309,4.575774782,4.639421311,4.874965918,4.973654589,5.0072389,getup_bed,f3,3.810113303
3.805167592,0.57855975,4.566962104,2.939873661,3.094014702,3.219219711,3.790073505,4.384110855,4.547925679,getup_bed,f3,2.805167592
3.103885195,0.199944061,3.485392257,2.576384114,2.913197764,3.003611569,3.150963571,3.235446058,3.279418429,getup_bed,f3,2.103885195
3.460731068,0.169900758,3.690168958,3.117593263,3.216545143,3.334236549,3.461113182,3.628472951,3.649084307,getup_bed,f3,2.460731068
3.773551951,0.073290474,3.978257233,3.6351459,3.687056642,3.726797549,3.771536552,3.814077489,3.85356383,getup_bed,f3,2.773551951
3.94689492,0.065304948,4.116294153,3.783692182,3.89026777,3.90708344,3.95155602,3.997926291,4.017244351,getup_bed,f3,2.94689492
3.953430401,0.048128124,4.023527744,3.856481425,3.903164598,3.917676038,3.960905895,3.984011752,4.018452337,getup_bed,f3,2.953430401
3.950702667,0.057802345,4.069548438,3.828598081,3.877186877,3.917676038,3.954460153,3.979198564,4.023020204,getup_bed,f3,2.950702667
3.940404847,0.049638064,4.023527744,3.805205886,3.88212627,3.90838972,3.952523906,3.97183965,3.999806241,getup_bed,f3,2.940404847
3.947124896,0.050550114,4.069548438,3.839908587,3.903164598,3.917676038,3.939594924,3.97183965,4.016734634,getup_bed,f3,2.947124896
3.922794352,0.060832749,4.047549019,3.80252333,3.837976549,3.893987175,3.922070605,3.966698108,3.998724286,getup_bed,f3,2.922794352
3.883359583,0.045698557,3.954460153,3.788408745,3.815616697,3.852510446,3.903164598,3.911485159,3.930319314,getup_bed,f3,2.883359583
4.936254091,0.04911474,5.031533219,4.858193164,4.868368882,4.902102093,4.931417065,4.967110977,4.99943846,getup_bed,f3,3.936254091
4.936303662,0.048998225,5.023414564,4.82076715,4.874967295,4.90366377,4.940461847,4.959400898,4.994384602,getup_bed,f3,3.936303662
4.81577769,0.207482249,5.173519703,4.348351787,4.502241808,4.700466171,4.889033352,4.967110977,4.986307016,getup_bed,f3,3.81577769
3.946026517,0.379897751,4.560813569,3.399429724,3.466896597,3.60130027,3.954973708,4.270895085,4.423604066,getup_bed,f3,2.946026517
3.512175585,0.14767973,3.803194146,3.218251522,3.344859491,3.43524175,3.50182121,3.589418961,3.722910571,getup_bed,f3,2.512175585
3.538357632,0.110148684,3.695695234,3.281052594,3.369959715,3.472921528,3.55924162,3.617557364,3.672359236,getup_bed,f3,2.538357632
3.785899376,0.072809462,3.985304638,3.650552097,3.697416894,3.750483408,3.780318101,3.810565334,3.869730225,getup_bed,f3,2.785899376
3.837045646,0.058579593,3.985304638,3.712911834,3.785714286,3.80252333,3.827592093,3.874458529,3.918749271,getup_bed,f3,2.837045646
3.884625577,0.055237273,4.015912228,3.785714286,3.820594034,3.851185876,3.892357009,3.908875535,3.946183191,getup_bed,f3,2.884625577
3.838895662,0.047629703,3.949295985,3.737564415,3.78739519,3.80252333,3.851185876,3.852510446,3.900549412,getup_bed,f3,2.838895662
3.848374356,0.058470905,3.998724286,3.736199094,3.785714286,3.80252333,3.851185876,3.888260808,3.918168043,getup_bed,f3,2.848374356
3.854696084,0.083483985,3.987224496,3.656835925,3.756419059,3.800340478,3.857800549,3.918654041,3.953943736,getup_bed,f3,2.854696084
3.848003705,0.072190503,3.960905895,3.656835925,3.76659435,3.810565334,3.846546291,3.90838972,3.933762804,getup_bed,f3,2.848003705
3.815550052,0.054565893,3.90838972,3.712911834,3.755929587,3.778294616,3.810565334,3.856481425,3.889793446,getup_bed,f3,2.815550052
4.978831351,0.167213497,5.113507523,4.113814457,4.938130391,4.963643329,4.992852034,5.034433239,5.083988471,getup_bed,f3,3.978831351
5.018223791,0.044294034,5.095015571,4.924946907,4.963643329,4.988251503,5.016299962,5.055306365,5.055306365,getup_bed,f3,4.018223791
4.888585186,0.270042908,5.543887975,4.324231676,4.471223129,4.737167668,4.983132192,5.020235021,5.082329907,getup_bed,f3,3.888585186
4.183010753,0.426103644,4.757378802,3.437488404,3.56585692,3.78908206,4.341892259,4.519938655,4.689375425,getup_bed,f3,3.183010753
3.328987647,0.110135089,3.494164231,3.06477685,3.179556198,3.268586392,3.362078246,3.403366794,3.454218147,getup_bed,f3,2.328987647
3.315937952,0.129293978,3.695695234,3.145291265,3.177326758,3.225734444,3.297726285,3.368897261,3.459228629,getup_bed,f3,2.315937952
3.567594706,0.137374623,3.739611461,3.211109542,3.367075218,3.491914217,3.602009403,3.68809447,3.712017569,getup_bed,f3,2.567594706
3.6699131,0.082205152,3.852510446,3.526864827,3.537910693,3.629693817,3.672842534,3.731587438,3.75030606,getup_bed,f3,2.6699131
3.801968087,0.060829407,3.949295985,3.687402714,3.736335627,3.754589029,3.80252333,3.835920452,3.880999191,getup_bed,f3,2.801968087
3.748437072,0.060859569,3.884164607,3.655440452,3.659130814,3.706722878,3.736881755,3.7863879,3.833056976,getup_bed,f3,2.748437072
3.764154055,0.094217903,4.052587986,3.62178781,3.687402714,3.687402714,3.753909465,3.805205886,3.852510446,getup_bed,f3,2.764154055
3.727710961,0.048615559,3.835920452,3.637951879,3.659892604,3.689477397,3.728330496,3.754589029,3.785714286,getup_bed,f3,2.727710961
3.746931254,0.065784797,3.852510446,3.637951879,3.673050999,3.701035628,3.737564415,3.805205886,3.835920452,getup_bed,f3,2.746931254
3.754548177,0.047871087,3.886790817,3.637951879,3.704657851,3.732607569,3.754589029,3.776095567,3.804937631,getup_bed,f3,2.754548177
3.754028693,0.04699397,3.788408745,3.687402714,3.707558608,3.73779245,3.770151657,3.7863879,3.787600407,getup_bed,f3,2.754028693
4.965791256,0.041038021,5.060350073,4.874967295,4.914105082,4.933227614,4.969806796,4.994384602,5.015585256,getup_bed,f3,3.965791256
4.968013885,0.05091681,5.060350073,4.874967295,4.904962618,4.940461847,4.968009583,5.007137762,5.031533219,getup_bed,f3,3.968013885
4.961247903,0.046455564,5.060350073,4.886988138,4.90366377,4.91548428,4.953337109,4.994384602,5.022346995,getup_bed,f3,3.961247903
4.944572188,0.0366541,5,4.849784342,4.90366377,4.940461847,4.940461847,4.969806796,4.994384602,getup_bed,f3,3.944572188
4.960983349,0.037570374,5.023414564,4.87967463,4.911980356,4.938653289,4.957986754,4.987228587,5.002651599,getup_bed,f3,3.960983349
4.957205009,0.050695004,5.077461201,4.884377428,4.90366377,4.90990121,4.949224301,4.994384602,5.016299032,getup_bed,f3,3.957205009
4.945954417,0.071909576,5.085493575,4.660953743,4.90366377,4.933227614,4.949747468,4.978012881,4.994384602,getup_bed,f3,3.945954417
4.663298791,0.246722294,5.272667295,4.127434347,4.377576594,4.507787505,4.656554585,4.764042706,4.877425709,getup_bed,f3,3.663298791
3.606239651,0.241328594,4.152697672,3.360940102,3.394848434,3.433953547,3.489046172,3.728322029,4.009926491,getup_bed,f3,2.606239651
3.402753842,0.089969452,3.575711717,3.155817433,3.328601799,3.345725265,3.393796842,3.45617606,3.519912468,getup_bed,f3,2.402753842
3.24308481,0.087593194,3.385141603,3.092122975,3.140258062,3.171742243,3.243122664,3.329095434,3.366931012,getup_bed,f3,2.24308481
3.65745372,0.129348965,3.886790817,3.341910733,3.492775973,3.609603083,3.669718479,3.723888496,3.787262272,getup_bed,f3,2.65745372
3.662785747,0.086869708,3.80252333,3.474396145,3.557831259,3.595630379,3.679429539,3.736540425,3.75207265,getup_bed,f3,2.662785747
3.732090712,0.052018558,3.835920452,3.637951879,3.687402714,3.704657851,3.729701337,3.775081168,3.788139299,getup_bed,f3,2.732090712
3.697630496,0.050115221,3.80252333,3.589241293,3.637951879,3.667801255,3.704657851,3.736199094,3.737564415,getup_bed,f3,2.697630496
3.704948553,0.047119478,3.80252333,3.606966049,3.655440452,3.683416127,3.704657851,3.737564415,3.768624302,getup_bed,f3,2.704948553
3.686819635,0.03841848,3.754589029,3.62178781,3.637951879,3.656487056,3.687402714,3.704657851,3.737564415,getup_bed,f3,2.686819635
3.706341423,0.050743184,3.80252333,3.589241293,3.637951879,3.687402714,3.704657851,3.737564415,3.756747786,getup_bed,f3,2.706341423
4.975529806,0.036319694,5.0694161,4.874967295,4.940461847,4.96557011,4.969806796,5,5.007137762,getup_bed,f3,3.975529806
4.970515908,0.045880187,5.0694161,4.874967295,4.912447546,4.940461847,4.969806796,5.003570154,5.023414564,getup_bed,f3,3.970515908
4.978071204,0.041288624,5.053287473,4.90366377,4.933951038,4.940461847,4.978012881,5.011206963,5.031533219,getup_bed,f3,3.978071204
4.974831692,0.048991292,5.098018823,4.90366377,4.911980356,4.940461847,4.969806796,4.995788451,5.03573794,getup_bed,f3,3.974831692
4.9763045,0.055417772,5.098018823,4.867635725,4.88995455,4.940461847,4.973909839,5.025444227,5.031533219,getup_bed,f3,3.9763045
4.945173871,0.117468478,5.075953716,4.627998201,4.798526306,4.911980356,4.994384602,5.016299962,5.041204256,getup_bed,f3,3.945173871
4.3035499,0.32127805,5.112509668,3.905778033,3.97768007,4.057615426,4.244736896,4.450853301,4.701500958,getup_bed,f3,3.3035499
3.57398485,0.140790188,3.928571429,3.246662336,3.372082799,3.51363959,3.595277077,3.627945557,3.716317332,getup_bed,f3,2.57398485
3.310252825,0.159121882,3.695695234,2.957177363,3.133421956,3.207084566,3.298871322,3.405978399,3.50938973,getup_bed,f3,2.310252825
3.748576628,0.149578465,3.97183965,3.491242689,3.526210852,3.610465327,3.787398412,3.84272791,3.916667699,getup_bed,f3,2.748576628
3.735435347,0.081935546,3.938947337,3.589241293,3.638512427,3.685498241,3.737564415,3.766289216,3.833056976,getup_bed,f3,2.735435347
3.753126419,0.063980286,3.886790817,3.639354058,3.675551424,3.707411221,3.737564415,3.803193969,3.848527104,getup_bed,f3,2.753126419
3.756633518,0.049159031,3.874300464,3.639354058,3.712911834,3.740634144,3.758663462,3.780823148,3.810029389,getup_bed,f3,2.756633518
3.75799257,0.059663388,3.874300464,3.661019151,3.675828049,3.707411221,3.754589029,3.805205886,3.834654798,getup_bed,f3,2.75799257
3.741984789,0.045597138,3.856481425,3.661019151,3.690168958,3.711536681,3.739610901,3.763233601,3.803526172,getup_bed,f3,2.741984789
3.706673246,0.05322705,3.805205886,3.589241293,3.639354058,3.688094275,3.707411221,3.751356118,3.762053924,getup_bed,f3,2.706673246
5.01136037,0.059717537,5.127457101,4.886988138,4.941854038,4.969806796,5.007137762,5.048990387,5.088500441,getup_bed,f3,4.01136037
5.023361039,0.046913904,5.090006215,4.924946907,4.955926057,4.99450322,5.034320211,5.060350073,5.073488636,getup_bed,f3,4.023361039
5.019878211,0.043994666,5.098018823,4.940461847,4.943396342,4.999856542,5.034320211,5.045203825,5.067150607,getup_bed,f3,4.019878211
4.972356054,0.19875985,5.285714286,4.466428057,4.580579359,4.97596136,5.019857263,5.060350073,5.090006215,getup_bed,f3,3.972356054
4.435567721,0.345438379,5.400774699,3.850523421,4.100760903,4.203817011,4.358586417,4.604784098,4.898376745,getup_bed,f3,3.435567721
3.599996912,0.174501764,3.954460153,3.038024331,3.48555293,3.573390055,3.616501142,3.656835925,3.731416539,getup_bed,f3,2.599996912
3.477719826,0.134597215,3.750510169,3.211109542,3.325380115,3.388340961,3.473290251,3.567310686,3.632755582,getup_bed,f3,2.477719826
3.944333814,0.182185261,4.334248988,3.628121457,3.67877119,3.835753919,3.938943929,4.052427309,4.194903736,getup_bed,f3,2.944333814
4.026996211,0.100906921,4.282737061,3.870347767,3.921031648,3.94687072,4.032394286,4.070324341,4.163740469,getup_bed,f3,3.026996211
3.936071193,0.062925758,4.047549019,3.754589029,3.855938483,3.902510801,3.937003937,3.971673935,4.030176712,getup_bed,f3,2.936071193
3.879505975,0.066471086,4.069548438,3.785714286,3.802791585,3.848362947,3.856481425,3.906915459,3.969714451,getup_bed,f3,2.879505975
3.818000664,0.046691854,3.920771478,3.737564415,3.754996472,3.80252333,3.805205886,3.84006795,3.868564035,getup_bed,f3,2.818000664
3.804821195,0.046893861,3.886790817,3.737564415,3.754589029,3.754589029,3.803864608,3.852510446,3.868961133,getup_bed,f3,2.804821195
3.806352667,0.039024159,3.920771478,3.737564415,3.754589029,3.788408745,3.805205886,3.835920452,3.852510446,getup_bed,f3,2.806352667
3.807324452,0.058575654,3.903164598,3.721832991,3.737564415,3.754589029,3.80252333,3.852510446,3.899435996,getup_bed,f3,2.807324452
3.852510446,0,3.852510446,3.852510446,3.852510446,3.852510446,3.852510446,3.852510446,3.852510446,getup_bed,f3,2.852510446
4.773945496,0.155878493,4.887510113,3.975691443,4.709026032,4.763533218,4.800615722,4.853464994,4.858718232,getup_bed,f3,3.773945496
4.840488145,0.057370734,4.943042936,4.706161831,4.775041404,4.803272694,4.835560261,4.887510113,4.916911612,getup_bed,f3,3.840488145
4.813673275,0.037759573,4.887510113,4.731570046,4.775308449,4.796229515,4.803272694,4.832394936,4.858718232,getup_bed,f3,3.813673275
4.818264455,0.046791323,4.943042936,4.678980353,4.769267728,4.79795875,4.803272694,4.853464994,4.858718232,getup_bed,f3,3.818264455
4.830860635,0.052880853,4.943042936,4.740188578,4.768626209,4.789429116,4.831602956,4.860947605,4.893143531,getup_bed,f3,3.830860635
4.534834295,0.393132094,5.73478466,4.061391136,4.130458269,4.229391812,4.478687775,4.708448653,5.019485012,getup_bed,f3,3.534834295
3.59080307,0.260925883,4.116294153,3.221420653,3.343205904,3.368521749,3.48939938,3.781119378,4.019163293,getup_bed,f3,2.59080307
3.381007604,0.196008444,3.847872457,2.911097696,3.122394891,3.313931027,3.401301778,3.469959804,3.575341915,getup_bed,f3,2.381007604
3.514133216,0.186899128,3.90838972,3.11186013,3.324537644,3.421122861,3.487947488,3.580337047,3.798211594,getup_bed,f3,2.514133216
3.785060551,0.096038952,4.049439367,3.660322279,3.676380676,3.719088589,3.765444387,3.848864688,3.914582433,getup_bed,f3,2.785060551
3.756121233,0.063916225,3.863090652,3.59988662,3.678950923,3.719603747,3.769503198,3.797480915,3.835853319,getup_bed,f3,2.756121233
3.71663563,0.037354213,3.805205886,3.650552097,3.668467109,3.687052837,3.721147508,3.739611461,3.757237244,getup_bed,f3,2.71663563
3.759043319,0.064259239,3.933114257,3.634444067,3.668605995,3.721310239,3.758663462,3.806545748,3.826794806,getup_bed,f3,2.759043319
3.753173183,0.113062525,4.026063049,3.575711717,3.655579999,3.687402714,3.72386827,3.809720393,3.920055116,getup_bed,f3,2.753173183
3.736962551,0.042963628,3.852510446,3.643557356,3.690168958,3.704482224,3.737564415,3.758663462,3.788139299,getup_bed,f3,2.736962551
3.69575421,0.04424811,3.772889327,3.627418264,3.639354058,3.653516282,3.697413405,3.737564415,3.742950551,getup_bed,f3,2.69575421
4.874356152,0.182950888,5.108016908,4.001912808,4.767231997,4.846495249,4.890115784,4.978012881,5.002038289,getup_bed,f2,3.874356152
4.851726486,0.052621625,4.978525312,4.760595058,4.783581614,4.80751962,4.859768198,4.884377428,4.919864529,getup_bed,f2,3.851726486
4.822901079,0.044309339,4.9265006,4.729952323,4.767231997,4.788777397,4.822873981,4.859768198,4.859768198,getup_bed,f2,3.822901079
4.895358703,0.055067436,4.994384602,4.765415373,4.828220233,4.85031032,4.901322125,4.9265006,4.962101267,getup_bed,f2,3.895358703
5.03883008,0.167819434,5.374258373,4.715367841,4.791458847,4.986075382,5.063373885,5.108006386,5.213889533,getup_bed,f2,4.03883008
4.590492609,0.264945731,5.289091585,4.173531759,4.246001589,4.487489767,4.571146471,4.662244116,4.901888433,getup_bed,f2,3.590492609
4.77613301,0.118698885,5.000510178,4.523182914,4.618940165,4.66273083,4.792638913,4.85764894,4.923651728,getup_bed,f2,3.77613301
5.103950457,0.147646674,5.361902647,4.750939757,4.922926077,5.051895562,5.083988471,5.183065405,5.304983983,getup_bed,f2,4.103950457
4.889406401,0.056966931,5.003060288,4.775575614,4.826954378,4.846100551,4.895854139,4.921319717,4.960917422,getup_bed,f2,3.889406401
4.843514302,0.065660757,5.053792272,4.70887135,4.775735842,4.799418234,4.835555657,4.881242732,4.908030057,getup_bed,f2,3.843514302
4.762680498,0.104567124,4.965698668,4.524874561,4.635983263,4.689327875,4.77129663,4.842941424,4.879986836,getup_bed,f2,3.762680498
4.387314104,0.214765551,4.954383753,4.102015433,4.151100108,4.235418652,4.359155014,4.4755484,4.729191815,getup_bed,f2,3.387314104
4.805198114,0.076937186,4.988251503,4.656025282,4.711518473,4.753087074,4.795294582,4.846097811,4.919345987,getup_bed,f2,3.805198114
4.790493845,0.055817346,4.895854139,4.683339991,4.712662058,4.752147463,4.792638647,4.821293163,4.859348075,getup_bed,f2,3.790493845
4.807315079,0.051849794,4.895854139,4.683339991,4.749704476,4.774237259,4.802210375,4.842941424,4.884377428,getup_bed,f2,3.807315079
4.824422437,0.047280295,4.895854139,4.762202372,4.781422239,4.79822293,4.802210375,4.857122156,4.881123389,getup_bed,f2,3.824422437
4.448235906,0.195898376,4.612538369,3.412163118,4.406048718,4.454974375,4.493759523,4.520503171,4.527692569,getup_bed,f2,3.448235906
4.47131004,0.043179055,4.559135256,4.375255095,4.413043129,4.442086972,4.468712091,4.495462565,4.530789644,getup_bed,f2,3.47131004
4.482546263,0.05490714,4.611985274,4.353042567,4.434615607,4.437778448,4.495462565,4.523182914,4.55095203,getup_bed,f2,3.482546263
4.475202692,0.054279843,4.559135256,4.348351787,4.406048718,4.437634728,4.469853525,4.522759897,4.538890898,getup_bed,f2,3.475202692
3.711817111,0.30058615,4.263633595,3.214285714,3.385591803,3.481180477,3.654741449,3.898507717,4.195565936,getup_bed,f2,2.711817111
3.735017319,0.166468855,4.165578089,3.421122861,3.587818897,3.624240642,3.726281017,3.800006435,3.984454374,getup_bed,f2,2.735017319
3.466222743,0.255228707,3.839244186,3.025402655,3.113646146,3.287031215,3.411766978,3.697390466,3.817454284,getup_bed,f2,2.466222743
3.717199501,0.334091971,4.443523147,2.984654631,3.232680526,3.588703424,3.725252223,3.933106413,4.082869077,getup_bed,f2,2.717199501
3.610840347,0.428880502,4.214890998,2.6754744,2.832300927,3.38928377,3.746073379,3.950422656,3.978574925,getup_bed,f2,2.610840347
4.448931157,0.414789244,5.000510178,3.572856857,3.797139768,4.14393458,4.545418145,4.76177964,4.900852301,getup_bed,f2,3.448931157
3.598983197,0.507480369,4.382828273,2.818488522,2.906520253,3.159948631,3.667186494,4.031919602,4.119387889,getup_bed,f2,2.598983197
3.207874674,0.112745503,3.385141603,2.973522614,3.047292715,3.127381345,3.225752742,3.30023948,3.326759645,getup_bed,f2,2.207874674
4.072785156,0.329508023,4.558575682,3.458942861,3.629527433,3.813734669,4.183262752,4.354800307,4.393172979,getup_bed,f2,3.072785156
4.868088739,0.075175706,5.041663153,4.689327875,4.782141072,4.82353033,4.868683768,4.925591152,4.950262825,getup_bed,f2,3.868088739
4.755501654,0.207257884,5.0320402,4.196086612,4.542804106,4.67202161,4.810696626,4.890239027,4.952991562,getup_bed,f2,3.755501654
4.050861023,0.08191728,4.203982563,3.90969491,3.953815001,3.978257233,4.049124358,4.131758533,4.145934817,getup_bed,f2,3.050861023
4.06533714,0.097591864,4.310049955,3.847872457,3.968369671,3.997602642,4.059188623,4.131758533,4.194493112,getup_bed,f2,3.06533714
4.081634773,0.070378872,4.261838254,3.874300464,4.019909795,4.036820329,4.076744556,4.116294153,4.178039796,getup_bed,f2,3.081634773
4.110272715,0.041941583,4.185129164,4.018452337,4.064530497,4.074246242,4.115054305,4.133609128,4.163617916,getup_bed,f2,3.110272715
4.129680686,0.037764112,4.229391812,4.064530497,4.082691189,4.113814457,4.113814457,4.138384187,4.180249968,getup_bed,f2,3.129680686
4.121835322,0.053249297,4.229391812,4.015912228,4.044897572,4.098252823,4.131758533,4.156684644,4.170088098,getup_bed,f2,3.121835322
4.311749331,0.051483375,4.426842981,4.20762185,4.242821033,4.288094577,4.306789724,4.33836704,4.381081779,getup_bed,f2,3.311749331
4.347770693,0.049177052,4.461856482,4.264830068,4.287559123,4.319950333,4.346884633,4.381081779,4.403904973,getup_bed,f2,3.347770693
4.353151381,0.040686537,4.441226159,4.288094577,4.301162634,4.322461506,4.345417478,4.381081779,4.403904973,getup_bed,f2,3.353151381
4.316340298,0.08763475,4.527129108,4.160675965,4.207076154,4.243993283,4.324231676,4.359045068,4.417439897,getup_bed,f2,3.316340298
4.805915659,0.101593274,5.031533219,4.587583064,4.654864506,4.7751737,4.813871317,4.866716171,4.91041586,getup_bed,f2,3.805915659
4.300699453,0.180057866,4.611985274,3.99553322,4.088295547,4.166786339,4.259143562,4.468712091,4.522957263,getup_bed,f2,3.300699453
4.266810493,0.126367812,4.574217899,4.05384675,4.114920877,4.162208465,4.2818206,4.326738171,4.425324772,getup_bed,f2,3.266810493
4.671459029,0.202069285,5.000510178,4.229391812,4.412412918,4.48637382,4.707230727,4.833714484,4.90621222,getup_bed,f2,3.671459029
4.949410456,0.070178284,5.073440245,4.83345062,4.858298172,4.90561423,4.94303321,5.010059033,5.047731355,getup_bed,f2,3.949410456
4.989161471,0.084179548,5.135908003,4.811232605,4.910058375,4.953353762,4.984925726,5.052655832,5.10476299,getup_bed,f2,3.989161471
4.514439518,0.164095449,4.975962629,4.168026989,4.362051319,4.434040374,4.498578603,4.562627035,4.746885994,getup_bed,f2,3.514439518
4.562210209,0.164333183,4.841360915,4.270210051,4.335424539,4.404445343,4.606723154,4.679925338,4.737064007,getup_bed,f2,3.562210209
4.365142209,0.071871984,4.495462565,4.229391812,4.262436785,4.313302559,4.377877975,4.420787837,4.441226159,getup_bed,f2,3.365142209
4.241289337,0.047841752,4.334248988,4.12867029,4.191220172,4.210046294,4.233309271,4.282737061,4.301162634,getup_bed,f2,3.241289337
4.224041097,0.041953912,4.307089552,4.139160913,4.173531759,4.200791965,4.230899359,4.25524886,4.274986574,getup_bed,f2,3.224041097
4.060150227,0.141822185,4.307089552,3.852510446,3.888428195,3.936355764,4.096413802,4.168025777,4.248585519,getup_bed,f2,3.060150227
3.903373132,0.056111682,3.982743388,3.834590152,3.843550299,3.864520187,3.900549412,3.937109342,3.966019687,getup_bed,f2,2.903373132
4.714237642,0.052649976,4.820237948,4.583688916,4.643890859,4.701823355,4.703992593,4.740861098,4.787846007,getup_bed,f2,3.714237642
4.720613209,0.052215776,4.85031032,4.616408181,4.67297921,4.699652614,4.703992593,4.742878657,4.788372091,getup_bed,f2,3.720613209
4.762478754,0.052094454,4.847679857,4.64065882,4.699869688,4.734803834,4.766485411,4.794767556,4.820237948,getup_bed,f2,3.762478754
4.812398465,0.134935557,5.024937811,4.463571371,4.66697035,4.73682286,4.844521417,4.91301894,4.936846056,getup_bed,f2,3.812398465
4.861644329,0.128037325,5.194188275,4.619170347,4.676574331,4.789438479,4.858455698,4.929606517,5.02468391,getup_bed,f2,3.861644329
4.494237517,0.118327423,4.701823355,4.243843079,4.340130365,4.447536021,4.483529806,4.577140893,4.638184388,getup_bed,f2,3.494237517
4.365288004,0.150379569,4.57366017,4.049439367,4.158378995,4.27125047,4.37496005,4.512313026,4.53838504,getup_bed,f2,3.365288004
4.876783618,0.168205211,5.193205923,4.561372869,4.670844868,4.739112119,4.870505465,5.00255037,5.095516236,getup_bed,f2,3.876783618
5.064683892,0.057062464,5.204491781,4.98671705,5.00509944,5.023794605,5.050509414,5.099769737,5.132926704,getup_bed,f2,4.064683892
